"V1","V2"
407,4721.8655
408,4817.16796
409,4749.57756
410,4859.74992
411,4907.7391
412,4820.54748
413,4950.99696
414,5006.42109
415,5024.6705
416,5027.37411
417,5055.76208
418,5263.26462
419,5354.51166
420,5373.43697
421,5297.05982
422,5420.07435
423,5461.30449
424,5457.92497
425,5434.94424
426,5403.85265
427,5284.21764
428,5291.65259
429,5124.02839
430,5096.99223
431,5036.83677
432,4991.5512
433,4798.24265
434,4717.13417
435,4686.71849
436,4677.93173
437,4587.36059
438,4470.4292
439,4493.40994
440,4508.95573
441,4415.68097
442,4564.37986
443,4440.01352
444,4680.63535
445,4686.71849
446,4922.60899
447,5199.05373
448,5263.26462
449,5496.4515
450,5669.48293
451,5954.71443
452,6168.3001
453,6325.10983
454,6615.07266
455,6858.39811
456,7000.33795
457,7399.79723
458,7668.13113
459,7851.30112
460,8135.85671
461,8393.37614
462,8644.81244
463,8755.6607
464,9092.2609
465,9406.55627
466,9545.11659
467,9686.38053
468,9887.12403
469,10107.46874
470,10296.04596
471,10350.79419
472,10544.10274
473,10469.7533
474,10632.64616
475,10630.61845
476,10376.47854
477,10416.35688
478,10227.10375
479,9989.18554
480,9894.55897
481,9736.39743
482,9406.55627
483,9077.39101
484,8826.63062
485,8247.38087
486,7951.33491
487,7521.45995
488,7011.82832
489,6577.89794
490,6136.53261
491,5590.40216
492,5255.15377
493,4729.30044
494,4319.7026
495,3920.91923
496,3454.54545
497,3119.97296
498,2779.99324
499,2379.18216
500,2170.32781
501,1920.91923
502,1681.64921
503,1522.81176
504,1276.7827
505,1830.34809
506,981.41264
507,873.9439
508,757.0125
509,681.98716
510,530.58466
511,480.56776
512,435.28219
513,398.10747
514,350.11828
515,318.35079
516,337.27611
517,260.89895
518,256.16762
519,237.91822
520,230.48327
521,223.04833
522,210.20615
523,191.28084
524,183.16999
525,210.20615
526,180.46637
527,180.46637
528,154.78202
529,147.34708
530,164.92058
531,165.59649
532,149.37479
533,146.67117
534,145.31936
535,123.01453
536,131.12538
537,137.88442
538,121.66272
539,140.58804
540,133.15309
541,145.31936
542,97.33018
543,110.17236
544,112.87597
545,129.77357
546,143.29165
547,128.42176
548,131.12538
549,138.56032
550,108.14464
551,143.96756
552,118.95911
553,133.829
554,128.42176
555,128.42176
556,124.36634
557,116.9314
558,136.53261
559,158.16154
560,152.75431
561,145.99527
562,134.5049
563,118.2832
564,126.39405
565,135.1808
566,131.12538
567,149.37479
568,138.56032
569,135.85671
570,143.96756
571,145.99527
572,133.15309
573,135.1808
574,145.31936
575,142.61575
576,160.86516
577,153.43021
578,145.99527
579,198.71578
580,154.10612
581,153.43021
582,116.9314
583,165.59649
584,160.86516
585,168.97601
586,162.21697
587,171.00372
588,162.21697
589,173.03143
590,162.21697
591,181.14228
592,164.24468
593,168.97601
594,175.05914
595,148.02298
596,156.80973
597,168.97601
598,162.89287
599,178.43866
600,153.43021
601,182.49409
602,149.37479
603,169.65191
604,177.76276
605,183.16999
606,176.41095
607,166.27239
608,171.67962
609,177.08685
610,165.59649
611,171.00372
612,165.59649
613,180.46637
614,171.67962
615,196.01217
616,194.66036
617,168.3001
618,198.03988
619,191.95674
620,164.24468
621,171.67962
622,222.37242
623,183.16999
624,219.66881
625,209.53025
626,202.0953
627,181.14228
628,193.30855
629,172.35553
630,202.0953
631,189.25313
632,204.79892
633,212.23386
634,185.1977
635,171.67962
636,203.44711
637,205.47482
638,182.49409
639,185.1977
640,231.83508
641,191.28084
642,179.11457
643,189.25313
644,177.08685
645,209.53025
646,156.80973
647,166.94829
648,175.05914
649,154.78202
650,139.91213
651,163.56877
652,152.75431
653,127.74586
654,133.15309
655,105.44103
656,129.77357
657,110.84826
658,121.66272
659,111.52416
660,102.73741
661,106.79284
662,109.49645
663,88.54343
664,112.20007
665,98.68199
666,105.44103
667,83.13619
668,95.97837
669,85.16391
670,81.78439
671,77.72896
672,90.57114
673,72.32173
674,68.94221
675,91.24704
676,87.86752
677,79.08077
678,79.75667
679,79.08077
680,70.29402
681,87.19162
682,70.29402
683,73.67354
684,60.15546
685,75.02535
686,84.488
687,77.72896
688,80.43258
689,70.96992
690,73.67354
691,84.488
692,96.65428
693,69.61811
694,62.18317
695,52.72051
696,83.8121
697,77.72896
698,79.08077
699,77.72896
700,64.88679
701,81.10848
702,66.23859
703,75.02535
704,56.77594
705,77.72896
706,79.08077
707,63.53498
708,72.99763
709,70.96992
710,81.10848
711,89.21933
712,85.16391
713,86.51571
714,47.31328
715,92.59885
716,66.23859
717,66.23859
718,81.10848
719,79.75667
720,86.51571
721,77.05306
722,93.27475
723,55.42413
724,86.51571
725,89.89523
726,76.37715
727,83.13619
728,81.78439
729,77.72896
730,75.70125
731,83.8121
732,87.19162
733,101.3856
734,92.59885
735,81.10848
736,83.8121
737,91.24704
738,96.65428
739,65.56269
740,79.08077
741,94.62656
742,72.99763
743,86.51571
744,91.92295
745,116.25549
746,90.57114
747,86.51571
748,93.95066
749,107.46874
750,77.05306
751,71.64583
752,84.488
753,89.89523
754,89.89523
755,100.0338
756,103.41332
757,108.14464
758,102.06151
759,81.78439
760,102.06151
761,90.57114
762,105.44103
763,89.21933
764,99.35789
765,110.84826
766,98.68199
767,104.08922
768,89.21933
769,126.39405
770,103.41332
771,100.7097
772,106.79284
773,121.66272
