"V1","V2"
576,5648.99598
577,5619.27711
578,5737.3494
579,5795.98394
580,5728.51406
581,5947.79116
582,5910.84337
583,5945.38153
584,5932.53012
585,6156.62651
586,5975.90361
587,5930.12048
588,6013.65462
589,6052.20884
590,6073.89558
591,6093.9759
592,6038.55422
593,6240.96386
594,6131.72691
595,6225.70281
596,6206.4257
597,6238.55422
598,6311.64659
599,6164.65863
600,6289.15663
601,6133.33333
602,6172.69076
603,6467.46988
604,6256.2249
605,6133.33333
606,6147.79116
607,6094.77912
608,6363.85542
609,6395.98394
610,6138.15261
611,6389.55823
612,6277.10843
613,6188.75502
614,6355.02008
615,6286.74699
616,6385.54217
617,6191.16466
618,6310.04016
619,6138.15261
620,6249.7992
621,6208.83534
622,5950.2008
623,6071.48594
624,5947.79116
625,5918.07229
626,5918.8755
627,5857.83133
628,5795.18072
629,5576.70683
630,5514.85944
631,5412.85141
632,5379.91968
633,5211.24498
634,4995.18072
635,4848.19277
636,4692.36948
637,4555.82329
638,4293.17269
639,4213.65462
640,3996.78715
641,3840.16064
642,3660.24096
643,3423.29317
644,3255.42169
645,3051.40562
646,2812.04819
647,2568.6747
648,2427.30924
649,2266.66667
650,2028.91566
651,1924.49799
652,1718.07229
653,1587.14859
654,1503.61446
655,1294.77912
656,1168.6747
657,1065.06024
658,938.95582
659,873.09237
660,725.3012
661,679.51807
662,600.80321
663,510.84337
664,542.16867
665,404.81928
666,399.19679
667,362.249
668,391.96787
669,329.31727
670,301.20482
671,275.50201
672,277.10843
673,240.16064
674,271.48594
675,209.63855
676,232.93173
677,224.09639
678,193.5743
679,200.80321
680,182.32932
681,187.95181
682,163.85542
683,187.95181
684,185.54217
685,151.80723
686,184.73896
687,157.42972
688,159.03614
689,164.65863
690,149.39759
691,176.70683
692,169.47791
693,156.62651
694,131.72691
695,141.36546
696,117.26908
697,112.4498
698,140.56225
699,139.75904
700,110.84337
701,131.72691
702,140.56225
703,129.31727
704,122.89157
705,144.57831
706,105.22088
707,136.54618
708,110.04016
709,98.79518
710,112.4498
711,106.0241
712,99.59839
713,94.77912
714,99.59839
715,107.63052
716,106.82731
717,91.56627
718,90.76305
719,93.9759
720,97.18876
721,102.81124
722,94.77912
723,93.17269
724,98.79518
725,87.5502
726,97.18876
727,65.86345
728,75.50201
729,93.17269
730,75.50201
731,88.35341
732,87.5502
733,91.56627
734,70.68273
735,95.58233
736,97.18876
737,104.41767
738,87.5502
739,91.56627
740,97.99197
741,75.50201
742,81.1245
743,108.43373
744,93.17269
745,69.07631
746,101.20482
747,117.26908
748,77.91165
749,106.82731
750,89.15663
751,104.41767
752,82.73092
753,96.38554
754,97.18876
755,94.77912
756,84.33735
757,72.28916
758,89.95984
759,81.1245
760,95.58233
761,102.00803
762,102.81124
763,108.43373
764,114.05622
765,98.79518
766,87.5502
767,97.99197
768,105.22088
769,106.82731
770,84.33735
771,120.48193
772,102.81124
773,99.59839
